word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ด้านหน้า - ADV),1.9444826721501687,0,1.9444826721501687,pos
(ลิ่ง - ADV),1.9444826721501687,0,1.9444826721501687,pos
(. - ADV),0.9722413360750843,0,0.9722413360750843,pos
(เพียงแค่ - ADV),0.9722413360750843,0,0.9722413360750843,pos
(เอง - ADV),0.9722413360750843,0,0.9722413360750843,pos
(ชายหาด - ADV),0.9722413360750843,0,0.9722413360750843,pos
(ซื้อ - ADV),0.9722413360750843,0,0.9722413360750843,pos
(มีเสียง - ADV),0.9722413360750843,0,0.9722413360750843,pos
(ดัง - ADV),0.9722413360750843,0,0.9722413360750843,pos
(อย่างยิ่ง - ADV),0.8217263382430937,0,0.8217263382430937,pos
(ที่นั่น - ADV),0.8217263382430937,0,0.8217263382430937,pos
(ขึ้น - ADV),0.3668403543576265,-1.0791812460476249,-0.7123408916899984,neg
(ตรงกลาง - ADV),0.6481608907167229,0,0.6481608907167229,pos
(มหัศจรรย์ - ADV),0.6481608907167229,0,0.6481608907167229,pos
(สวยงาม - ADV),0.6481608907167229,0,0.6481608907167229,pos
(เกือบ - ADV),0.5833448016450505,0,0.5833448016450505,pos
(ไว้ - ADV),0.5831657108832625,0,0.5831657108832625,pos
(เพิ่ง - ADV),0.555566477757191,0,0.555566477757191,pos
(ใกล้เคียง - ADV),0.524426386448063,0,0.524426386448063,pos
(ตาม - ADV),0.48612066803754217,0,0.48612066803754217,pos
(ไป - ADV),0.48612066803754217,0,0.48612066803754217,pos
(เลย - ADV),0,-0.4013733275519749,-0.4013733275519749,neg
(ต่อไป - ADV),0.38889653443003375,0,0.38889653443003375,pos
(อร่อย - ADV),0.38889653443003375,0,0.38889653443003375,pos
(ประมาณ - ADV),0.3521684306756116,0,0.3521684306756116,pos
(เสมอ - ADV),0.3286905352972375,0,0.3286905352972375,pos
(ไม่ค่อย - ADV),0.32408044535836145,0,0.32408044535836145,pos
(เตียง - ADV),0.32408044535836145,0,0.32408044535836145,pos
(เต็มไปด้วย - ADV),0.2777832388785955,0,0.2777832388785955,pos
(จริงๆ - ADV),0.8217263382430937,-1.0791812460476249,-0.2574549078045312,neg
(เกิน - ADV),0.2551932899879141,0,0.2551932899879141,pos
(แน่นอน - ADV),0.2160536302389076,0,0.2160536302389076,pos
(ลูก - ADV),0.2160536302389076,0,0.2160536302389076,pos
(เกินไป - ADV),0.3081473768411601,-0.5187675002557623,-0.21062012341460223,neg
(โดยเฉพาะอย่างยิ่ง - ADV),0,-0.17986354100793747,-0.17986354100793747,neg
(จึง - ADV),0,-0.17986354100793747,-0.17986354100793747,neg
(จริง - ADV),0.1767711520136517,0,0.1767711520136517,pos
(เยี่ยม - ADV),0.1767711520136517,0,0.1767711520136517,pos
(เพียง - ADV),0.17299501857749341,0,0.17299501857749341,pos
(มัก - ADV),0.14227921991342696,0,0.14227921991342696,pos
(แค่ - ADV),0.1420027178158554,0,0.1420027178158554,pos
(ที่นี่ - ADV),0.14153553043342612,0,0.14153553043342612,pos
(ก็ - ADV),0.13997523069305856,0,0.13997523069305856,pos
(สะอาด - ADV),0.13096806642167866,0,0.13096806642167866,pos
(สวย - ADV),0.1111132955514382,0,0.1111132955514382,pos
(กว่า - ADV),0.2598237446752657,-0.35972708201587494,-0.09990333734060924,neg
(ยัง - ADV),0.09580866675493462,0,0.09580866675493462,pos
(ง่าย - ADV),0.09171008858940663,0,0.09171008858940663,pos
(หน่อย - ADV),0.06272524748871512,0,0.06272524748871512,pos
(พอ - ADV),0.06272524748871512,0,0.06272524748871512,pos
(มากมาย - ADV),0.20827853703164503,-0.17986354100793747,0.02841499602370756,pos
(ที่สุด - ADV),0.2135672536739996,-0.19010562085580301,0.023461632818196576,pos
(มาก - ADV),0.1167363489490505,-0.13683181621090054,-0.020095467261850047,neg
